ID,CONCEPT,DOCULECT,FORM,TOKENS
2750,tree,GADDANG,kajo,k a j o
2842,tree,HANUNOO,,
2934,tree,HIGAONON BINUKID,kaju,k a j u
3026,tree,HUNGARIAN,fa,f a
3118,tree,IBANAG,,
3210,tree,IDAAN,,
3302,tree,IFUGAO AMGANAD,kajiw,k a j i w
3394,tree,IFUGAO BATAD,ajiw,a j i w
3486,tree,IFUGAO BAYNINAN,kajiw,k a j i w
3578,tree,ILOKANO,,
3670,tree,ILONGOT KAKIDUGEN,kiju,k i j u
3762,tree,INIBALOI,kijəw,k i j ə w
3854,tree,IRANUN,,
3946,tree,IRIGA,kawuj,k a w u j
4038,tree,ISNAG,kaju,k a j u
4130,tree,ITAWIT,,
4222,tree,ITNEG BINONGAN,kajo,k a j o
4314,tree,JAPANESE,ki,k i
4406,tree,KADAZAN,kazu,k a z u
4498,tree,KAGAYANEN,kauj,k a u j
4590,tree,KALAGAN,kawuj,k a w u j
4682,tree,KALINGA GUINAANG,kaju,k a j u
4774,tree,KALINGA LIMOS,kaju,k a j u
4866,tree,KALLAHAN KAYAPA PROPER,kallahan,k a ll a h a n
4958,tree,KANKANAY NORTHERN,kaʔiw,k a ʔ i w
5050,tree,KAPAMPANGAN,,
5142,tree,KINARAY A,kahoj,k a h o j
5234,tree,KOREAN,namu,n a m u
5326,tree,LEGAZPI,kahuj,k a h u j
5418,tree,LIBON,kawuj,k a w u j
5510,tree,LIVE,pu,p u
5602,tree,MAMANWA,liwaʔan,l i w a ʔ a n
5694,tree,MANIDE,kahew,k a h e w
5786,tree,MANOBO ATA,kaju,k a j u
5878,tree,MANOBO DIBABAWON,kaju,k a j u
5970,tree,MANOBO ILIANEN,kaju,k a j u
6062,tree,MANOBO KALAMANSIG COTABATO,kaju,k a j u
6154,tree,MANOBO SARANGANI,kajo,k a j o
6246,tree,MANOBO TIGWA,kaju,k a j u
6338,tree,MANOBO WESTERN BUKIDNON,kuju,k u j u
6430,tree,MANSAKA,kaʔuj,k a ʔ u j
6522,tree,MAPUN,,
6614,tree,MARANAO,,
6706,tree,MASBATENYO,,
6798,tree,MINANGALI LOWER TANUDAN KALINGA,,
6890,tree,MOKSHA,Sufta,u f t a
6982,tree,MOLBOG,kaju,k a j u
7074,tree,MONGOLIAN,mot,m o t
7166,tree,MORO MAGINDANAU,kaju,k a j u
7258,tree,NORTHERN CATANDUANES,kahuj,k a h u j
7350,tree,NORTHERN SORSOGON,kahuj,k a h u j
7442,tree,OAS,kawuj,k a w u j
7534,tree,PALAWANO BATAK,,
7626,tree,PANGASINAN,,
7718,tree,PANGUTARAN SAMA,,
7810,tree,PROTO PALAWAN,kaju,k a j u
7902,tree,QUEZON PALAWAN,kaju,k a j u
7994,tree,ROMBLOMANON 2,kahuj,k a h u j
8086,tree,SAMAL,kaju,k a j u
8178,tree,SAMBAL BOTOLAN,kajo,k a j o
8270,tree,SANGIL SARANGANI ISLANDS,kaju,k a j u
8362,tree,SEDANG,loaŋ,l o a ŋ
8454,tree,SIBUTU SOUTHERN SAMA,,
8546,tree,SOGODNIN BORACAY,,
8638,tree,SOUTH SAAMI,moerə,m o e r ə
8730,tree,SOUTHERN CATANDUANES,kahuj,k a h u j
8822,tree,SOUTHERN SORSOGON,kahuj,k a h u j
8914,tree,SOUTHWEST PALAWANO,,
9006,tree,SPANISH,arbol,a r b o l
9098,tree,SUBANON SIOCON,kaju,k a j u
9190,tree,SUBANUN SINDANGAN,gaju,g a j u
9282,tree,SURIGAONON,,
9374,tree,TAGABAWA,kaju,k a j u
9466,tree,TAGABILI,kojuh,k o j u h
9558,tree,TAGALOG,punuŋkahoj,p u n u ŋ k a h o j
9650,tree,TAGBANWA ABORLAN,kaju,k a j u
9742,tree,TAGBANWA KALAMIAN,ajuʔ,a j u ʔ
9834,tree,TAUSUG,kahuj,k a h u j
9926,tree,TIMUGON MURUT,,
10018,tree,TIRURAY,kajew,k a j e w
10110,tree,TURKISH,ajaC Sedʒere,a j a # e dʒ e r e
10202,tree,UGARITIC,XsX,
10294,tree,UMIRAY DUMAGET AGTA,,
10386,tree,WARAY WARAY,,
10478,tree,YAKAN,,
10570,tree,YOGAD,kaju,k a j u
10662,tree,ZAMBOANGUENO,pu*o,p u o
10754,tree,IMOROD,,
10846,tree,BABUYAN,,
10938,tree,BISAYA SABAH,kaju,k a j u
11030,tree,CAPIZNON,,
11122,tree,FINALLIG,,
11214,tree,HILIGAYNON,,
11306,tree,INABAKNON,,
11398,tree,KALAGAN KAAGAN,kawuj,k a w u j
11490,tree,KANKANAEY,,
11582,tree,MANDAYAN BOSO,kauj,k a u j
11674,tree,MANDAYAN ISLAM PISO,kauj,k a u j
11766,tree,SINAUNA,,
11858,tree,SOUTHERN KALINGA,,
83,two,AGTA,duwo,d u w o
175,two,AKLANON,dawah,d a w a h
267,two,ARTA,talip,t a l i p
359,two,ATTA PAMPLONA,dua,d u a
451,two,BAJAU WEST COAST,duo,d u o
543,two,BALANGAW,duwo,d u w o
635,two,BALANGINGI SAMA,duwa,d u w a
727,two,BANTON BANTOANON,ruha,r u h a
819,two,BASQUE,bi,b i
911,two,BATAK PALAWAN,dua,d u a
1003,two,BILAAN KORONADAL,lwə,lw ə
1095,two,BILAAN SARANGANI,lwə,lw ə
1187,two,BONGGI,dua,d u a
1279,two,BONTOC GUINAANG,dowa,d o w a
1371,two,BUHI,duwa,d u w a
1463,two,BUKIDNON BINUKID,daruwa,d a r u w a
1555,two,BUTUANON,duwa,d u w a
1647,two,CAIJIA,ta,t a
1739,two,CEBUANO,duha,d u h a
1831,two,CENTRAL TAGBANWA,dua,d u a
1923,two,CUYONON,darwa,d a rw a
2015,two,DARAGA,duwa,d u w a
2107,two,DUMAGAT CASIGURAN,əduwaʔ,ə d u w a ʔ
2199,two,DUPANINGAN AGTA,duwa,d u w a
2291,two,ENGLISH,tu,t u
2383,two,ESKAYAN,tri,t r i
2475,two,ESTONIAN,kaks,k a ks
2567,two,FINNISH,kaksi,k a ks i
2659,two,FUZHOU CHINESE,naŋ,n a ŋ
2751,two,GADDANG,addwa,a dd w a
2843,two,HANUNOO,duwa,d u w a
2935,two,HIGAONON BINUKID,daruwa,d a r u w a
3027,two,HUNGARIAN,ketti,k e tt i
3119,two,IBANAG,duwa,d u w a
3211,two,IDAAN,duo,d u o
3303,two,IFUGAO AMGANAD,duwa,d u w a
3395,two,IFUGAO BATAD,duwa,d u w a
3487,two,IFUGAO BAYNINAN,duwa,d u w a
3579,two,ILOKANO,dua,d u a
3671,two,ILONGOT KAKIDUGEN,duwa,d u w a
3763,two,INIBALOI,Cowa,o w a
3855,two,IRANUN,dua,d u a
3947,two,IRIGA,darawa,d a r a w a
4039,two,ISNAG,duwa,d u w a
4131,two,ITAWIT,duE,d u
4223,two,ITNEG BINONGAN,dowa,d o w a
4315,two,JAPANESE,futacu,f u t a c u
4407,two,KADAZAN,duvo,d u v o
4499,two,KAGAYANEN,darawa,d a r a w a
4591,two,KALAGAN,duwa,d u w a
4683,two,KALINGA GUINAANG,duwa,d u w a
4775,two,KALINGA LIMOS,duwa,d u w a
4867,two,KALLAHAN KAYAPA PROPER,duwa,d u w a
4959,two,KANKANAY NORTHERN,dowa,d o w a
5051,two,KAPAMPANGAN,adwaʔ,a dw a ʔ
5143,two,KINARAY A,,
5235,two,KOREAN,tul,t u l
5327,two,LEGAZPI,duwa,d u w a
5419,two,LIBON,duwa,d u w a
5511,two,LIVE,kakS,k a k
5603,two,MAMANWA,dowa,d o w a
5695,two,MANIDE,,
5787,two,MANOBO ATA,dadawa,d a d a w a
5879,two,MANOBO DIBABAWON,dadua,d a d u a
5971,two,MANOBO ILIANEN,dəruwa,d ə r u w a
6063,two,MANOBO KALAMANSIG COTABATO,duwa,d u w a
6155,two,MANOBO SARANGANI,dowa,d o w a
6247,two,MANOBO TIGWA,dadua,d a d u a
6339,two,MANOBO WESTERN BUKIDNON,dəzuwa,d ə z u w a
6431,two,MANSAKA,duwa,d u w a
6523,two,MAPUN,duwa,d u w a
6615,two,MARANAO,doa,d o a
6707,two,MASBATENYO,duha,d u h a
6799,two,MINANGALI LOWER TANUDAN KALINGA,duwa,d u w a
6891,two,MOKSHA,kafta,k a f t a
6983,two,MOLBOG,dua,d u a
7075,two,MONGOLIAN,xojor,x o j o r
7167,two,MORO MAGINDANAU,dua,d u a
7259,two,NORTHERN CATANDUANES,dawha,d a wh a
7351,two,NORTHERN SORSOGON,duwa,d u w a
7443,two,OAS,duwa,d u w a
7535,two,PALAWANO BATAK,dua,d u a
7627,two,PANGASINAN,duara,d u a r a
7719,two,PANGUTARAN SAMA,duwa,d u w a
7811,two,PROTO PALAWAN,dua,d u a
7903,two,QUEZON PALAWAN,dua,d u a
7995,two,ROMBLOMANON 2,duha,d u h a
8087,two,SAMAL,dua,d u a
8179,two,SAMBAL BOTOLAN,loa,l o a
8271,two,SANGIL SARANGANI ISLANDS,dalua,d a l u a
8363,two,SEDANG,pea,p e a
8455,two,SIBUTU SOUTHERN SAMA,duwa,d u w a
8547,two,SOGODNIN BORACAY,darwa,d a rw a
8639,two,SOUTH SAAMI,gektə,g e k t ə
8731,two,SOUTHERN CATANDUANES,duwa,d u w a
8823,two,SOUTHERN SORSOGON,duwa,d u w a
8915,two,SOUTHWEST PALAWANO,dua,d u a
9007,two,SPANISH,dos,d o s
9099,two,SUBANON SIOCON,duaʔ,d u a ʔ
9191,two,SUBANUN SINDANGAN,duaʔ,d u a ʔ
9283,two,SURIGAONON,duha,d u h a
9375,two,TAGABAWA,duwa,d u w a
9467,two,TAGABILI,ləwuh,l ə w u h
9559,two,TAGALOG,dalawa,d a l a w a
9651,two,TAGBANWA ABORLAN,dua,d u a
9743,two,TAGBANWA KALAMIAN,duruaʔ,d u r u a ʔ
9835,two,TAUSUG,duah,d u a h
9927,two,TIMUGON MURUT,dondoʔ,d o n d o ʔ
10019,two,TIRURAY,dos,d o s
10111,two,TURKISH,iki,i k i
10203,two,UGARITIC,8n,n
10295,two,UMIRAY DUMAGET AGTA,aduwa,a d u w a
10387,two,WARAY WARAY,duha,d u h a
10479,two,YAKAN,duwe,d u w e
10571,two,YOGAD,addu,a dd u
10663,two,ZAMBOANGUENO,dos,d o s
10755,two,IMOROD,dowa,d o w a
10847,two,BABUYAN,dowa,d o w a
10939,two,BISAYA SABAH,,
11031,two,CAPIZNON,,
11123,two,FINALLIG,Cowa,o w a
11215,two,HILIGAYNON,,
11307,two,INABAKNON,,
11399,two,KALAGAN KAAGAN,duwa,d u w a
